study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB25226,SAMEA103887109,ERS2495882,ERX2403509,ERR2352810,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352810/ERR2352810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352810/ERR2352810_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352810/ERR2352810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352810/ERR2352810_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-004_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-004_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-004_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-004_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352810,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352810,,
PRJEB25226,SAMEA103886422,ERS2495983,ERX2403510,ERR2352820,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352820/ERR2352820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352820/ERR2352820_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352820/ERR2352820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352820/ERR2352820_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352820,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352820,,
PRJEB25226,SAMEA103886448,ERS2495963,ERX2403512,ERR2352830,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352830/ERR2352830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352830/ERR2352830_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352830/ERR2352830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352830/ERR2352830_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352830,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352830,,
PRJEB25226,SAMEA103886318,ERS2495959,ERX2403513,ERR2352840,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352840/ERR2352840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352840/ERR2352840_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352840/ERR2352840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352840/ERR2352840_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352840,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352840,,
PRJEB25226,SAMEA103887217,ERS2495920,ERX2403515,ERR2352850,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352850/ERR2352850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352850/ERR2352850_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352850/ERR2352850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352850/ERR2352850_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_2_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_2_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_2_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_2_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352850,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352850,,
PRJEB25226,SAMEA103886440,ERS2495960,ERX2403516,ERR2352860,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352860/ERR2352860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352860/ERR2352860_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352860/ERR2352860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352860/ERR2352860_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_3_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_3_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_3_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_3_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352860,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352860,,
PRJEB25226,SAMEA104381193,ERS2495802,ERX2403517,ERR2352870,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352870/ERR2352870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352870/ERR2352870_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352870/ERR2352870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352870/ERR2352870_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_7_IL-TP-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352870,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352870,,
PRJEB25226,SAMEA103886389,ERS2495891,ERX2403518,ERR2352880,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352880/ERR2352880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352880/ERR2352880_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352880/ERR2352880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352880/ERR2352880_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-018_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-018_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-018_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-018_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352880,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352880,,
PRJEB25226,SAMEA103886446,ERS2495964,ERX2403520,ERR2352890,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352890/ERR2352890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352890/ERR2352890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352890/ERR2352890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352890/ERR2352890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352890,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352890,,
PRJEB25226,SAMEA103886931,ERS2495878,ERX2403522,ERR2352900,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352900/ERR2352900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352900/ERR2352900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352900/ERR2352900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352900/ERR2352900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352900,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352900,,
PRJEB25226,SAMEA103886849,ERS2495825,ERX2403523,ERR2352910,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352910/ERR2352910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352910/ERR2352910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352910/ERR2352910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352910/ERR2352910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352910,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352910,,
PRJEB25226,SAMEA103886828,ERS2495856,ERX2403525,ERR2352920,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352920/ERR2352920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352920/ERR2352920_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352920/ERR2352920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352920/ERR2352920_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352920,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352920,,
PRJEB25226,SAMEA103886622,ERS2495835,ERX2403526,ERR2352930,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352930/ERR2352930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352930/ERR2352930_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352930/ERR2352930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352930/ERR2352930_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352930,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352930,,
PRJEB25226,SAMEA103886665,ERS2495990,ERX2403527,ERR2352940,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352940/ERR2352940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352940/ERR2352940_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352940/ERR2352940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352940/ERR2352940_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-003_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-003_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-003_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-003_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352940,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352940,,
PRJEB25226,SAMEA103886621,ERS2495836,ERX2403528,ERR2352950,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352950/ERR2352950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352950/ERR2352950_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352950/ERR2352950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352950/ERR2352950_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-003_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-003_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-003_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150903_D00248_0116_AC7GBVANXX_2_TP-D7-003_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352950,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352950,,
PRJEB25226,SAMEA103886802,ERS2495923,ERX2403529,ERR2352960,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352960/ERR2352960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352960/ERR2352960_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352960/ERR2352960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352960/ERR2352960_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_1_IL-TP-019_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_1_IL-TP-019_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_1_IL-TP-019_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_1_IL-TP-019_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352960,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352960,,
PRJEB25226,SAMEA103886381,ERS2495900,ERX2403530,ERR2352970,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352970/ERR2352970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352970/ERR2352970_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352970/ERR2352970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352970/ERR2352970_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-003_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-003_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-003_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-003_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352970,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352970,,
PRJEB25226,SAMEA103886711,ERS2495849,ERX2403532,ERR2352980,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352980/ERR2352980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352980/ERR2352980_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352980/ERR2352980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352980/ERR2352980_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-003_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-003_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-003_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-003_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352980,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352980,,
PRJEB25226,SAMEA103886983,ERS2495829,ERX2403533,ERR2352990,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352990/ERR2352990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352990/ERR2352990_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352990/ERR2352990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/000/ERR2352990/ERR2352990_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0119_BC7HNYANXX_1_TP-D7-003_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352990,ftp.sra.ebi.ac.uk/vol1/err/ERR235/000/ERR2352990,,
